id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
62237,15775067,Uvarov,662,France,Male,34.0,9,0.0,2,1,0,5982.8,0
25283,15763898,T'ang,653,France,Female,37.0,2,0.0,2,1,1,126082.18,0
11832,15753362,Genovese,711,Spain,Male,35.0,1,0.0,2,1,1,77866.41,0
107116,15581253,Milne,694,France,Female,45.0,5,0.0,2,1,0,166580.71,0
42975,15643438,Ritchie,705,France,Female,51.0,3,0.0,1,1,1,103604.11,1
97271,15676869,T'ien,775,France,Male,36.0,4,0.0,2,1,1,167066.95,0
16086,15586824,Chigozie,752,France,Male,43.0,2,118627.36,1,1,1,177822.06,0
76877,15683560,Gallo,642,France,Male,34.0,2,0.0,1,1,0,183963.34,0
42964,15651533,Lo Duca,573,France,Male,38.0,7,0.0,2,0,0,131736.23,0
42049,15784890,Hao,677,France,Male,39.0,10,0.0,2,1,1,86043.27,0
73776,15730590,Kaur,544,France,Male,38.0,1,105765.02,1,1,1,81249.62,0
50025,15739502,Fang,741,France,Male,30.0,9,0.0,1,1,1,131752.02,0
151028,15780088,Porter,607,Spain,Male,33.0,4,132439.99,1,1,0,177747.72,0
81882,15767064,Davide,697,France,Female,36.0,1,44054.84,1,1,1,73329.08,0
116183,15720353,Bellucci,699,France,Male,31.0,3,0.0,2,0,1,110899.3,0
13235,15793491,Fiorentini,627,Spain,Male,45.0,1,161757.87,1,1,0,91973.63,1
120509,15785529,P'eng,613,Germany,Male,37.0,3,91562.23,1,1,0,148564.64,1
160484,15672798,Smith,850,Spain,Male,25.0,2,118569.93,1,1,1,168838.25,0
115659,15620111,Hsu,579,France,Female,39.0,4,137115.16,1,1,0,175749.36,0
8122,15809826,Kent,590,France,Female,37.0,5,0.0,2,1,0,171021.44,0
62922,15567383,Uspenskaya,654,France,Male,34.0,7,0.0,2,1,0,176763.27,0
135314,15711455,Yobachi,653,France,Female,36.0,10,0.0,1,1,0,136329.96,1
113442,15764444,Macartney,775,France,Female,49.0,8,0.0,2,1,1,40889.77,0
51930,15718231,Mazzanti,634,France,Male,43.0,4,0.0,1,1,0,52462.29,1
139422,15640074,Onwumelu,633,France,Male,37.0,1,0.0,1,1,0,181449.74,0
80015,15583352,Ebelegbulam,597,France,Male,36.0,6,0.0,2,1,0,104450.18,0
160289,15623082,Onwumelu,706,France,Male,32.0,5,0.0,2,1,0,183617.13,0
23037,15592685,Mancini,567,France,Male,35.0,10,130933.07,1,1,0,96677.47,1
54275,15794890,Ch'ang,667,France,Female,40.0,9,129838.71,1,1,1,166678.02,0
157001,15645045,Power,676,Spain,Male,33.0,7,0.0,2,1,0,135112.09,0
33954,15641249,Zuyeva,625,France,Male,38.0,3,129118.5,1,1,0,113781.85,0
120620,15646615,Chikezie,705,Germany,Female,44.0,5,84440.1,3,0,0,131934.78,1
55743,15605665,Nwora,664,France,Female,58.0,9,0.0,2,1,1,176743.51,0
115966,15775605,Tien,586,Spain,Female,26.0,1,0.0,2,1,0,127939.58,0
72600,15805690,Chin,706,Germany,Female,56.0,4,118241.02,1,1,0,133570.43,1
53637,15624595,Chiang,512,Spain,Female,35.0,5,124580.69,1,1,0,18785.48,0
68967,15773946,Hsia,594,Germany,Male,41.0,8,142644.64,2,1,0,27448.33,0
155840,15768219,Genovesi,648,Germany,Male,30.0,7,144855.34,2,0,0,179843.33,0
67681,15585595,Hsueh,635,Spain,Male,34.0,3,0.0,1,1,1,46677.9,0
72261,15653952,Ch'ien,638,France,Male,62.0,3,0.0,1,1,0,32919.42,1
76987,15665524,Macleod,684,France,Female,27.0,8,0.0,2,1,1,163516.16,0
80755,15623944,T'ien,511,Spain,Female,66.0,2,0.0,1,1,0,1643.11,1
17709,15614187,O'Sullivan,634,France,Male,32.0,10,0.0,2,1,1,53311.55,0
59746,15583026,Keeley,745,France,Male,38.0,7,0.0,2,0,0,44946.29,0
31621,15737452,T'ien,761,France,Female,58.0,9,0.0,2,1,0,61290.99,0
143291,15737782,Brazenor,633,France,Male,29.0,9,0.0,1,1,0,25858.68,0
117094,15639669,Hsu,709,France,Female,45.0,2,0.0,2,1,1,50595.65,0
64689,15746338,Ting,715,Spain,Female,39.0,3,0.0,2,0,0,110899.3,0
100803,15776433,Greco,705,France,Male,62.0,2,0.0,2,1,1,186489.95,0
124632,15709861,Nnamdi,562,Germany,Female,47.0,4,99097.46,2,1,0,145523.31,1
149463,15790810,Stevenson,543,France,Male,45.0,5,0.0,2,1,1,134901.57,0
125939,15720919,Palerma,588,France,Female,38.0,7,0.0,1,1,1,147090.97,0
24329,15607170,T'ien,647,Spain,Female,40.0,5,0.0,2,1,1,67976.57,0
157852,15749489,Denisova,535,Germany,Male,22.0,10,115743.6,1,0,0,43852.05,0
153431,15697318,Tung,633,Spain,Female,37.0,6,0.0,1,1,1,132770.11,0
79703,15637774,Aitken,600,France,Male,39.0,1,0.0,2,1,1,164040.53,0
60247,15583548,Cremonesi,693,France,Female,33.0,10,0.0,2,1,1,101168.9,0
77291,15747097,Onyenachiya,715,France,Female,49.0,2,0.0,2,1,1,166677.35,0
63653,15705301,Smith,431,France,Female,51.0,7,0.0,1,0,0,159618.31,1
98265,15641850,Fyodorova,710,France,Male,37.0,2,0.0,2,1,0,117832.88,0
51394,15666633,Kao,648,Germany,Male,39.0,1,113715.36,2,1,0,155023.93,1
117918,15690546,Onyemere,705,France,Male,36.0,7,131364.55,1,1,0,57854.84,0
68032,15811978,Trevisani,748,France,Male,54.0,4,0.0,2,0,1,62368.33,0
100480,15683560,Oster,678,France,Female,60.0,8,0.0,2,1,1,167058.75,0
32435,15778830,T'ang,679,France,Male,37.0,4,0.0,2,1,0,145562.4,0
73696,15681924,Onyemauchechukwu,648,France,Male,39.0,7,0.0,1,1,0,174800.24,0
159526,15780124,Nwankwo,661,France,Male,54.0,3,0.0,1,1,0,134878.19,1
157997,15693883,Toscani,588,France,Male,40.0,2,0.0,1,1,0,105525.36,1
63967,15626385,Kaleski,681,Spain,Male,36.0,8,0.0,2,1,0,146835.56,0
30803,15809462,Polyakova,656,France,Male,30.0,3,0.0,2,1,1,17104.0,0
94935,15694237,McEwan,721,Spain,Male,35.0,4,95161.75,2,1,0,19409.77,0
50139,15628272,Onyemauchechukwu,516,Germany,Female,38.0,1,131647.01,2,1,1,93983.04,0
31754,15799494,Maughan,616,France,Male,36.0,1,0.0,2,1,1,73656.73,0
152087,15724955,Lucchesi,537,France,Male,38.0,5,0.0,2,0,0,141023.01,0
144809,15697801,Sokolova,605,Germany,Female,56.0,5,74129.18,2,1,1,62199.78,0
110720,15642997,Tien,716,France,Male,40.0,6,84904.0,1,0,1,19821.07,0
102604,15605742,Olisaemeka,714,Germany,Male,31.0,2,129974.79,1,1,1,134077.81,0
134649,15674720,Lattimore,648,Spain,Male,26.0,6,123067.63,1,0,1,98162.44,0
130928,15743545,Nworie,647,Spain,Female,29.0,9,0.0,2,1,0,179032.68,0
10922,15801189,DeRose,686,Spain,Male,29.0,4,0.0,2,0,1,93524.22,0
125738,15591428,Myers,781,Spain,Female,29.0,9,0.0,2,0,0,172097.4,1
30435,15776725,Ts'ui,591,France,Female,34.0,9,0.0,2,1,1,60908.97,0
33268,15644400,Anderson,709,France,Male,44.0,9,128601.98,1,1,0,117031.2,1
52859,15600992,Madukaego,758,France,Male,33.0,6,0.0,2,1,1,151314.98,0
128112,15576526,Black,537,France,Female,58.0,0,0.0,2,1,1,41291.73,0
2494,15665956,Tuan,809,France,Male,28.0,5,0.0,2,1,0,169802.73,0
7037,15645095,Folliero,635,France,Male,34.0,4,131355.76,1,1,0,172448.92,0
59113,15778304,Yobachukwu,567,France,Male,40.0,7,0.0,2,0,1,40223.4,0
2385,15721845,Lucchese,591,Germany,Male,30.0,10,147493.07,1,1,0,79414.0,1
22877,15663625,Nwankwo,710,France,Female,26.0,2,0.0,2,1,0,105887.04,0
7923,15750141,Ts'ao,546,Germany,Female,44.0,9,86351.85,2,0,0,57380.13,0
30724,15623063,McIntyre,711,France,Female,48.0,7,0.0,1,1,0,103560.72,1
94146,15594305,Rizzo,712,France,Female,32.0,0,0.0,2,1,0,1703.58,0
98208,15771997,Nwachukwu,691,France,Female,54.0,3,99812.84,2,1,1,4595.84,0
46942,15583076,Chinwendu,769,France,Female,35.0,5,163700.78,1,1,1,168002.31,0
158331,15783882,Hsueh,628,Germany,Female,35.0,7,121968.11,2,1,1,188203.58,1
108481,15791053,Ritchie,613,France,Female,36.0,5,0.0,2,1,1,142911.99,0
50441,15578141,Chia,616,Spain,Male,42.0,0,0.0,1,1,1,12916.32,0
3870,15612187,Manna,535,France,Male,32.0,1,0.0,2,1,1,142404.34,0
88644,15624595,Chigolum,592,France,Female,33.0,3,185714.28,2,0,1,136540.09,0
87032,15687558,Milne,681,Spain,Male,24.0,1,0.0,2,1,1,119313.74,0
99921,15641389,Shen,588,France,Male,21.0,1,0.0,2,1,1,106977.53,0
53697,15720354,Onyeoruru,662,Germany,Male,37.0,3,114370.54,1,1,1,61569.07,0
146406,15594899,Lucchese,664,France,Male,28.0,5,0.0,2,1,1,147549.56,0
51889,15628999,Hsia,586,France,Male,37.0,8,0.0,2,0,1,185210.74,0
141670,15656522,Chimezie,651,Germany,Female,52.0,5,100375.04,1,1,1,84491.15,1
139700,15575185,Hsing,686,France,Female,36.0,6,87714.02,1,1,1,676.55,0
14928,15698619,Onyekachi,658,France,Male,30.0,1,0.0,2,1,0,92888.52,0
108559,15756071,Ch'eng,624,France,Female,35.0,5,102288.56,1,0,1,111421.31,0
58345,15682211,Steigrad,683,France,Male,61.0,1,0.0,1,1,1,94677.83,1
158741,15757826,Bogle,684,France,Male,35.0,1,0.0,1,1,0,86701.4,0
82223,15667085,Lai,644,France,Male,41.0,2,0.0,2,1,1,95718.92,0
12577,15673837,Ko,850,France,Male,30.0,4,0.0,2,1,1,172001.44,0
16808,15634141,Yobachi,731,France,Male,36.0,10,131039.18,1,1,0,79240.9,0
108311,15630349,Tung,521,Spain,Female,29.0,2,113980.21,1,1,1,100183.05,0
64265,15792250,Barton,718,France,Female,40.0,8,0.0,2,0,0,77519.62,0
63147,15679820,T'ien,673,France,Female,44.0,9,0.0,2,1,0,94774.57,0
143476,15658532,Fanucci,709,Germany,Female,34.0,2,101960.79,2,0,1,115916.57,0
120712,15780128,Hsu,596,Germany,Male,40.0,8,98863.3,1,1,0,74850.84,0
10930,15677739,Stevenson,635,Spain,Male,38.0,3,88798.34,1,1,0,45610.63,0
159009,15679983,Hsia,695,Spain,Male,27.0,7,131762.71,1,1,1,93336.96,0
90207,15735572,Lu,705,Spain,Male,51.0,0,0.0,1,1,0,136526.56,1
20944,15737998,P'eng,663,France,Male,29.0,7,0.0,2,1,0,67623.41,0
128602,15751084,Mancini,507,France,Female,33.0,2,0.0,2,1,1,6123.15,0
63181,15732563,Butler,726,Spain,Male,28.0,10,0.0,2,1,1,119808.64,0
71421,15778830,Kao,720,France,Female,27.0,3,0.0,2,1,1,133287.73,0
26454,15711396,Ugochukwu,473,Spain,Female,19.0,9,106866.69,2,0,0,72678.94,0
61122,15806486,Baresi,588,Germany,Male,48.0,7,153040.03,1,1,0,126561.08,1
156771,15747208,Onyeorulu,727,France,Male,34.0,7,0.0,2,0,1,64477.87,0
129227,15632263,Pagnotto,474,France,Male,37.0,4,113688.63,1,1,0,137793.35,0
8270,15786905,Onwumelu,691,France,Female,35.0,9,0.0,2,0,0,72993.67,0
40107,15669253,Gibson,754,Spain,Male,39.0,7,157691.98,2,1,1,133600.89,0
128810,15752915,Wright,714,France,Female,39.0,9,0.0,2,1,1,161333.38,0
100447,15770103,Trevisano,729,France,Female,25.0,2,140745.52,1,1,0,93949.85,1
104465,15639368,Maslov,730,France,Female,26.0,1,106486.66,2,1,1,71638.0,1
92544,15783029,Hsing,529,France,Female,39.0,5,0.0,2,1,1,47729.33,0
154203,15583857,Tretiakova,731,France,Female,41.0,8,0.0,1,1,0,58976.85,1
58004,15737888,Onyemauchechukwu,626,Germany,Male,59.0,3,80697.44,1,0,0,75825.57,0
95509,15649859,Ting,663,France,Male,35.0,1,0.0,2,1,0,59650.09,0
74994,15692599,Chiemela,731,France,Male,52.0,5,188285.68,1,1,0,129181.27,0
108088,15592066,Chiang,667,Germany,Male,31.0,5,122954.97,1,1,0,139947.94,0
138725,15778915,Onyemauchechukwu,678,France,Male,36.0,2,0.0,2,1,1,171070.55,0
24196,15661591,Fiorentino,582,Germany,Male,34.0,2,106537.89,1,1,0,159557.28,1
79058,15775104,Gomes,697,France,Male,39.0,5,182065.85,1,1,0,49503.5,0
61728,15661945,Nwachinemelu,710,Germany,Female,45.0,9,152039.6,2,1,1,1276.87,0
62883,15636731,Hs?,678,Spain,Female,46.0,6,0.0,2,1,0,151317.27,1
112846,15592229,Mullan,713,France,Female,52.0,0,185891.54,1,1,1,46369.57,0
46741,15574071,Milanesi,707,Spain,Female,32.0,3,0.0,2,0,0,125082.02,0
91893,15722478,H?,652,Spain,Male,50.0,5,74430.1,1,0,1,140941.47,1
98012,15568046,Izuchukwu,809,France,Female,42.0,7,0.0,2,1,0,183515.13,0
160130,15808868,White,732,France,Male,46.0,1,107879.04,1,0,0,155221.05,1
114601,15635972,Pirozzi,586,Germany,Male,43.0,7,132271.11,2,0,1,96959.01,0
14273,15806081,Sung,850,Germany,Male,54.0,4,98710.89,1,1,0,83617.17,0
7383,15778897,Dellucci,632,France,Female,38.0,1,138207.08,1,1,1,63747.51,0
118020,15631693,Maclean,646,France,Male,46.0,1,0.0,2,1,0,153064.87,0
150857,15761149,Chidiebele,663,France,Male,29.0,7,97594.27,1,1,0,86791.2,0
147783,15745088,Hsiung,543,Germany,Male,50.0,2,125227.82,1,1,1,118749.56,1
113101,15657540,P'eng,524,France,Male,47.0,9,123575.51,1,1,0,106969.98,1
119479,15636330,Okwukwe,646,Germany,Female,45.0,6,114442.59,1,1,0,182055.21,1
103366,15782735,Fan,648,France,Male,37.0,6,0.0,2,1,1,176984.34,0
126769,15654859,Chia,715,Germany,Male,40.0,2,121525.5,2,1,1,74850.61,0
154003,15706899,Zuyev,597,France,Female,32.0,6,52192.08,1,0,1,171049.35,0
164879,15705053,Ts'ao,757,France,Female,38.0,9,115280.68,1,1,0,51581.99,1
64788,15762855,Onochie,687,Spain,Female,46.0,2,0.0,3,1,0,151924.9,1
90913,15633586,Zito,705,Spain,Male,29.0,6,0.0,2,1,0,183598.28,0
68072,15770291,T'ao,850,Germany,Female,43.0,6,141549.76,2,1,0,95832.3,1
152467,15589312,Pirozzi,699,France,Male,35.0,8,77641.99,1,1,0,49337.84,0
150130,15797194,Coates,504,France,Male,32.0,10,206663.75,1,1,0,182865.09,0
69667,15806926,Ndubueze,559,France,Female,40.0,8,0.0,2,0,1,49594.02,0
94870,15745355,Hargreaves,721,France,Female,58.0,1,101438.0,1,1,1,60778.11,0
25206,15675430,Brownless,637,Germany,Male,43.0,2,169854.59,2,0,0,166537.5,0
98955,15758035,Ch'ien,567,Germany,Male,51.0,3,102774.65,1,1,1,177521.16,1
44038,15777784,Ts'ai,850,France,Male,32.0,1,0.0,2,0,1,142331.85,0
52878,15670702,Akobundu,554,France,Male,29.0,8,0.0,2,1,0,113866.22,1
54836,15595576,H?,628,Spain,Male,32.0,2,0.0,2,1,1,158537.27,0
92913,15579262,Nucci,781,Spain,Male,36.0,4,162261.01,2,1,1,100843.82,0
87647,15797960,Onyekachukwu,651,Spain,Male,38.0,4,0.0,2,1,1,121402.53,0
1635,15593736,Chizuoke,655,Germany,Female,31.0,2,141210.99,1,1,0,86767.68,0
73822,15687719,She,532,Spain,Female,37.0,4,0.0,2,0,1,6761.84,0
115776,15576094,Tseng,652,France,Male,38.0,10,0.0,2,1,0,162515.61,0
140903,15792468,Okwuadigbo,704,France,Female,53.0,7,0.0,1,1,1,179861.79,1
40801,15645353,Onio,648,Spain,Male,31.0,1,0.0,2,1,1,120853.91,0
76725,15795564,Moretti,737,Germany,Female,48.0,2,121192.22,1,1,0,74890.58,1
4255,15693732,Ferri,674,Germany,Male,56.0,4,94231.13,1,0,1,121175.86,0
50055,15736146,Yobanna,726,Spain,Female,38.0,1,0.0,2,0,0,45956.27,0
51343,15676715,T'ien,637,France,Male,44.0,2,0.0,2,1,0,156715.27,0
46601,15726087,Shao,662,France,Male,34.0,5,0.0,2,1,1,155700.15,0
51629,15808526,Hs?,586,France,Male,29.0,2,0.0,2,1,0,139874.17,0
77927,15746341,Nwoye,721,France,Female,31.0,3,0.0,2,1,0,121151.1,0
122451,15625942,Chienezie,615,Germany,Female,39.0,2,82275.35,1,1,1,151460.86,0
94112,15645835,Milani,605,France,Male,32.0,9,0.0,1,1,0,55724.24,0
14740,15732468,Liao,623,Spain,Male,36.0,4,0.0,2,1,1,131768.98,0
160712,15691543,Lai,649,Germany,Male,50.0,6,99836.47,1,0,0,158845.49,1
1498,15806327,Hsiung,488,France,Female,34.0,8,97588.6,2,0,0,124210.53,0
129480,15572294,Hsia,639,France,Female,39.0,3,0.0,1,1,1,162697.73,0
33616,15622985,Genovese,729,Germany,Female,47.0,9,102520.37,1,1,0,28332.0,1
62171,15692406,Kao,733,France,Male,33.0,1,0.0,2,1,1,122996.76,0
68117,15692110,Ch'eng,758,France,Female,41.0,7,0.0,1,1,0,188156.34,0
128004,15707634,Ch'en,665,France,Male,38.0,1,0.0,2,1,0,197602.29,0
56700,15684934,Chang,786,Spain,Female,34.0,6,0.0,2,1,0,117034.32,0
19849,15687588,Chukwueloka,587,France,Female,39.0,8,116353.2,1,1,1,199505.37,0
45214,15654463,L?,635,France,Male,60.0,1,123764.56,1,0,0,116520.26,1
43577,15601383,Nelson,579,France,Male,34.0,9,0.0,2,1,0,146785.44,0
39167,15631838,Hs?,603,France,Male,29.0,7,0.0,2,0,1,129984.2,0
142892,15646227,Folliero,686,Germany,Female,48.0,3,102645.48,1,1,0,182691.31,1
148095,15581364,Hao,659,France,Female,27.0,6,0.0,2,1,1,166526.32,0
17182,15585961,Hsia,758,France,Female,28.0,2,0.0,2,1,0,177737.06,0
157128,15734359,Onyemauchechukwu,622,Spain,Male,30.0,2,113882.76,1,1,1,61602.29,0
5173,15702462,Fiorentini,637,Spain,Female,35.0,6,52831.13,1,1,1,112649.22,0
116145,15782404,Nnaemeka,686,France,Female,38.0,3,0.0,2,1,1,127939.19,1
63550,15631927,Yermakova,543,Spain,Male,47.0,3,0.0,1,1,0,56580.53,1
80425,15566740,Oluchi,613,France,Male,33.0,6,0.0,2,1,0,141075.51,0
42205,15782778,Ozerova,632,France,Male,50.0,5,0.0,1,1,0,199674.83,1
148379,15663883,Pagnotto,775,France,Female,36.0,4,0.0,2,1,1,73329.08,0
95084,15747677,O'Donnell,637,Germany,Male,45.0,2,81811.71,1,1,0,138882.5,0
89879,15598884,Nweke,655,France,Male,39.0,2,0.0,1,1,0,87067.73,0
97762,15672640,Hsing,619,France,Female,35.0,1,0.0,2,1,1,55868.97,0
43321,15790763,Maclean,744,France,Male,34.0,10,0.0,2,0,1,40339.9,0
38903,15686974,H?,712,Germany,Male,39.0,1,122917.71,2,1,0,158043.11,0
114388,15566292,Okwuadigbo,574,Spain,Male,36.0,1,0.0,2,1,1,71709.12,0
128060,15697532,Chiu,749,France,Male,32.0,5,131240.09,1,1,0,163365.84,0
59927,15571873,Ch'ang,714,France,Male,30.0,4,106506.91,1,1,0,56791.47,0
60727,15771409,Hsieh,633,Germany,Male,42.0,3,94722.61,1,1,0,72993.15,1
12572,15786433,Aitken,650,Germany,Male,35.0,4,165982.43,2,0,1,24482.16,1
38749,15571281,Ts'ai,651,France,Female,28.0,10,79562.98,1,1,1,74687.37,0
50597,15682955,K?,659,France,Male,29.0,2,0.0,2,0,0,140890.09,0
26331,15752294,Ch'iu,682,Germany,Female,46.0,6,91522.69,1,1,0,147523.39,1
135176,15771750,T'an,850,France,Female,43.0,4,0.0,2,1,1,187811.06,0
89740,15625584,Fyodorova,812,France,Male,30.0,1,177739.76,1,0,1,46416.15,0
139887,15652955,Aksenov,718,France,Male,35.0,4,123841.35,1,1,0,136886.69,0
163729,15603554,Ch'eng,736,Spain,Male,41.0,3,127789.16,1,1,0,120734.83,0
141228,15812607,Baddeley,619,Spain,Female,51.0,9,0.0,1,1,0,5907.11,1
159875,15798850,Shao,645,France,Female,43.0,4,0.0,2,1,1,152740.15,0
101002,15621075,Hsueh,604,France,Female,34.0,2,0.0,1,1,1,48606.71,0
3951,15740900,Chukwuraenye,731,Germany,Male,47.0,6,91287.97,1,1,0,115037.93,1
46582,15587521,T'ang,545,France,Male,25.0,2,0.0,2,1,1,54474.48,0
111917,15770539,Walters,792,France,Male,30.0,9,127187.86,1,1,0,113553.42,1
143594,15759684,Ting,528,Spain,Female,57.0,7,176227.07,2,0,1,139481.53,1
82401,15705050,Efimov,730,Spain,Male,42.0,8,0.0,2,1,1,146041.45,0
139473,15677307,Lo,684,Spain,Female,35.0,8,137326.65,1,0,0,186976.6,1
115335,15750476,Hao,537,France,Male,33.0,5,0.0,2,1,0,82439.73,0
145525,15782574,Cribb,646,France,Female,35.0,2,0.0,3,1,0,66331.01,1
70711,15713826,Macleod,590,France,Male,26.0,9,134571.5,1,1,1,28137.12,0
46470,15796790,Brown,623,France,Female,39.0,8,109106.8,1,1,0,63736.17,0
82883,15674727,Chinwendu,663,Germany,Female,38.0,7,166501.17,1,1,1,172063.09,1
125417,15758845,Chiekwugo,632,Spain,Female,43.0,1,166082.17,1,1,1,183646.41,0
102098,15631691,Hsueh,648,France,Male,31.0,3,151601.65,2,1,1,64731.8,0
105088,15672012,Tien,812,France,Female,38.0,9,0.0,1,1,0,124777.14,1
123379,15596950,T'ien,584,Germany,Male,27.0,10,121681.54,1,1,1,64738.41,0
92063,15795586,Maclean,559,France,Female,50.0,5,0.0,1,1,0,152843.53,1
100178,15693259,Jackson,717,France,Male,40.0,1,0.0,2,1,1,55400.17,0
46677,15763665,Fennell,520,France,Male,41.0,9,0.0,2,1,0,64722.61,0
50912,15772896,Iloerika,678,France,Male,37.0,7,0.0,2,1,1,136054.45,0
84745,15653595,Hsueh,738,Germany,Male,48.0,3,67783.96,2,1,0,48673.18,0
31239,15661656,Ting,594,France,Male,37.0,5,0.0,2,1,0,146895.57,0
76671,15753939,Chinomso,652,France,Female,36.0,10,107818.63,1,1,1,110299.78,0
97477,15735358,Robinson,590,France,Female,41.0,10,131778.66,1,0,0,79071.89,1
58992,15737542,Davey,611,Germany,Female,25.0,9,103294.56,1,1,0,160548.12,0
163513,15770091,Mactier,676,France,Female,48.0,4,0.0,4,1,0,102925.53,1
80149,15690906,Palerma,611,Spain,Female,44.0,7,124497.01,2,0,1,835.45,0
111250,15758831,H?,538,France,Female,40.0,8,0.0,1,1,0,55867.29,1
31597,15677955,Ugonnatubelum,686,Spain,Male,25.0,8,0.0,2,0,1,142492.04,0
127331,15796957,Iadanza,597,Spain,Male,46.0,9,0.0,1,0,0,73181.39,1
115258,15674840,Cremonesi,711,France,Female,49.0,3,0.0,1,1,0,180712.45,1
144310,15778975,Genovese,544,Germany,Female,34.0,7,92363.2,1,0,0,176913.42,0
156453,15767488,Martin,641,France,Male,30.0,3,88594.18,1,1,1,130112.58,0
162641,15724336,Folliero,473,Spain,Male,27.0,9,166522.78,1,1,0,154775.7,0
45518,15668445,Mai,466,Germany,Male,29.0,2,135296.33,2,1,1,198798.44,0
21443,15786454,Moore,552,Spain,Male,55.0,3,0.0,2,1,1,40333.94,0
8291,15777576,Toscani,656,Spain,Female,40.0,7,0.0,2,1,0,131807.14,0
118380,15591279,Shao,741,France,Male,39.0,4,136953.47,1,0,0,61326.43,1
58183,15703394,Hs?eh,691,France,Female,41.0,9,0.0,1,1,0,87071.05,0
150385,15642222,Chia,702,Spain,Female,52.0,7,126451.05,1,0,0,126451.7,1
134460,15628298,Bales,717,France,Male,46.0,6,0.0,1,1,0,176913.19,1
88250,15797748,Okwudiliolisa,591,France,Male,52.0,6,0.0,1,1,0,168816.03,1
110664,15594576,Zhdanov,614,France,Male,32.0,1,144875.71,1,0,0,187740.04,0
142501,15664504,Iadanza,577,France,Female,49.0,8,174851.9,3,1,1,144801.97,1
71429,15807007,Macleod,727,Germany,Male,31.0,4,109646.82,2,1,1,167873.86,0
51155,15587913,Hsing,669,France,Female,53.0,8,0.0,1,1,0,58961.49,1
147482,15628303,K'ung,708,Spain,Female,38.0,1,0.0,2,1,1,53520.63,0
136818,15589312,Hs?eh,492,France,Male,32.0,7,106036.52,2,1,0,107811.28,0
16289,15770309,T'ien,556,France,Male,32.0,10,74488.15,1,1,1,17913.17,0
135680,15600974,De Luca,634,Spain,Male,35.0,3,0.0,1,0,1,74858.6,0
43572,15587581,Ch'iu,785,Germany,Female,33.0,6,136624.6,2,1,1,169117.74,0
98642,15667934,Moretti,530,France,Female,37.0,8,0.0,2,1,0,53067.83,0
92502,15740868,Lai,697,France,Male,42.0,7,140260.36,2,0,0,35179.18,1
102762,15686812,Jones,692,France,Female,44.0,8,0.0,1,1,0,159069.37,0
26724,15691170,Ku,609,Spain,Female,32.0,8,90727.79,1,0,0,12796.43,1
81807,15602456,Fomina,560,France,Male,67.0,5,129305.09,1,1,0,181208.47,1
139261,15803801,Mistry,710,Spain,Male,28.0,5,143637.56,1,1,0,116471.43,0
35145,15621813,Tien,644,France,Male,35.0,9,0.0,1,1,1,172576.43,0
46864,15606267,Fanucci,850,France,Female,34.0,6,0.0,2,1,0,86619.77,0
144556,15762803,Wan,597,France,Female,42.0,6,0.0,2,1,1,88890.05,0
39456,15692756,Fanucci,708,France,Female,44.0,7,0.0,2,1,0,160138.69,1
109671,15616454,Onyemere,662,France,Female,43.0,7,0.0,1,0,1,68899.24,1
75690,15727177,Liao,637,France,Male,35.0,8,135756.71,1,1,1,199293.76,0
140210,15603111,Liang,652,Germany,Male,31.0,8,124401.6,1,1,0,97879.02,0
32404,15744368,Pirozzi,554,France,Male,33.0,6,123601.56,1,1,1,93524.19,0
41630,15744273,Hs?,577,France,Female,23.0,4,153656.48,1,0,0,43832.53,0
85181,15799600,Tien,709,Germany,Male,34.0,8,148214.36,1,0,1,161407.48,0
44886,15684902,Ch'in,694,France,Female,38.0,6,0.0,2,1,1,1568.94,0
143570,15632264,Lai,678,Germany,Female,33.0,2,138656.81,2,1,0,1002.39,0
16926,15604963,Martin,621,France,Male,35.0,2,0.0,2,1,0,172646.88,0
85025,15693637,Ch'iu,699,Germany,Male,33.0,2,152303.8,1,1,0,121316.07,0
105914,15662263,Galkin,544,Spain,Male,55.0,3,0.0,3,1,0,62454.01,1
46341,15787318,Black,553,France,Female,37.0,6,0.0,1,1,0,20603.32,0
115247,15706799,Lo Duca,667,France,Male,40.0,9,0.0,2,1,1,93983.94,0
64844,15679743,Hsiao,637,France,Male,24.0,2,0.0,1,1,0,82815.03,0
56511,15701605,Chien,524,Germany,Female,49.0,0,130233.14,1,1,1,52327.57,1
9961,15691952,Fanucci,676,France,Male,37.0,10,0.0,2,0,1,166678.28,0
26423,15642948,Lai,539,Germany,Female,48.0,2,115465.52,1,0,1,19862.78,1
94993,15641575,Iqbal,705,France,Female,21.0,4,96939.12,1,1,1,117840.89,0
8581,15743478,Zito,534,Germany,Male,28.0,8,127320.36,2,1,1,47775.34,0
45860,15587573,Nweke,562,Spain,Male,48.0,7,0.0,1,1,0,127847.25,0
84349,15691808,Fyodorov,710,France,Male,30.0,2,0.0,2,1,1,158887.09,0
84760,15782231,T'ao,646,Spain,Male,48.0,5,0.0,1,1,0,161653.5,1
154808,15700693,Hsia,461,France,Male,32.0,6,0.0,2,1,0,56577.0,0
50477,15667521,Nnamdi,651,France,Male,42.0,8,160962.03,2,1,0,121151.1,0
